x,y,z
1.8508484363555908,-0.05742774158716202,9.707681655883789
1.8436697721481323,-0.07896315306425095,9.730413436889648
1.848455548286438,-0.062213387340307236,9.718449592590332
1.8604196310043335,-0.08973085880279541,9.726823806762695
1.8532410860061646,-0.07657032459974289,9.750751495361328
1.8520448207855225,-0.07058826088905334,9.748359680175781
1.8424735069274902,-0.0813559740781784,9.741181373596191
1.8508484363555908,-0.0729810893535614,9.742377281188965
1.8520448207855225,-0.07776673883199692,9.743573188781738
1.8532410860061646,-0.07776673883199692,9.726823806762695
1.84965181350708,-0.07537391036748886,9.736395835876465
1.841277003288269,-0.0729810893535614,9.738787651062012
1.8400806188583374,-0.06460621953010559,9.736395835876465
1.8400806188583374,-0.07657032459974289,9.749556541442871
1.8556338548660278,-0.06819543987512589,9.728020668029785
1.8592231273651123,-0.06699904054403305,9.741181373596191
1.84965181350708,-0.06699904054403305,9.734003067016602
1.8520448207855225,-0.0849451944231987,9.728020668029785
1.8532410860061646,-0.06699904054403305,9.739984512329102
1.8532410860061646,-0.07178468257188797,9.737591743469238
1.8424735069274902,-0.08255238085985184,9.742377281188965
1.8400806188583374,-0.0729810893535614,9.736395835876465
1.8376877307891846,-0.07896315306425095,9.734003067016602
1.848455548286438,-0.07896315306425095,9.731610298156738
1.8436697721481323,-0.07657032459974289,9.732806205749512
1.8340984582901,-0.06699904054403305,9.734003067016602
1.8436697721481323,-0.08015955239534378,9.749556541442871
1.8460627794265747,-0.07417750358581543,9.743573188781738
1.848455548286438,-0.07417750358581543,9.739984512329102
1.841277003288269,-0.06819543987512589,9.756734848022461
1.841277003288269,-0.06819543987512589,9.736395835876465
1.848455548286438,-0.06939186155796051,9.737591743469238
1.8616160154342651,-0.06699904054403305,9.749556541442871
1.8424735069274902,-0.07657032459974289,9.738787651062012
1.8400806188583374,-0.07537391036748886,9.743573188781738
1.841277003288269,-0.07178468257188797,9.736395835876465
1.8376877307891846,-0.06580261886119843,9.731610298156738
1.8340984582901,-0.07776673883199692,9.747162818908691
1.8376877307891846,-0.08015955239534378,9.732806205749512
1.8472590446472168,-0.0729810893535614,9.757930755615234
1.841277003288269,-0.08255238085985184,9.737591743469238
1.8448662757873535,-0.07896315306425095,9.747162818908691
1.8424735069274902,-0.07896315306425095,9.749556541442871
1.841277003288269,-0.07776673883199692,9.737591743469238
1.8508484363555908,-0.0813559740781784,9.742377281188965
1.8436697721481323,-0.07657032459974289,9.731610298156738
1.8448662757873535,-0.07657032459974289,9.757930755615234
1.8424735069274902,-0.08614161610603333,9.742377281188965
1.8448662757873535,-0.06340979784727097,9.739984512329102
1.848455548286438,-0.06580261886119843,9.731610298156738
1.8460627794265747,-0.06340979784727097,9.729216575622559
1.8352949619293213,-0.07896315306425095,9.743573188781738
1.832902193069458,-0.06819543987512589,9.745966911315918
1.8436697721481323,-0.07178468257188797,9.738787651062012
1.841277003288269,-0.07657032459974289,9.742377281188965
1.84965181350708,-0.08374879509210587,9.742377281188965
