x,y,z
-0.427305,-0.290238,1.10471
-0.417423,-0.30811099999999997,1.057069
-0.490623,-0.29792399999999997,1.009489
-0.539301,-0.323666,0.965874
-0.315248,-0.22441899999999998,1.054202
-0.5520499999999999,-0.556198,1.003572
-0.62525,-0.39467,1.060058
-0.216855,-0.432185,1.097085
-0.11834,-0.47336,1.006317
-0.42510899999999996,-0.35477600000000004,0.8596119999999999
-0.494832,-0.290238,0.753045
-0.393999,-0.290665,0.680394
-0.348615,-0.314577,0.669841
-0.275781,-0.337696,0.627324
-0.20776599999999998,-0.32939999999999997,0.596641
-0.258274,-0.33787900000000004,0.599264
-0.359839,-0.35319,0.625433
-0.422181,-0.360754,0.622505
-0.377285,-0.416447,0.722484
-0.197457,-0.489037,0.8060539999999999
0.011956,-0.5018469999999999,0.8575989999999999
0.05368,-0.466589,0.883219
0.101992,-0.50691,0.9295789999999999
0.058254999999999994,-0.49086699999999994,0.914756
-0.146644,-0.44530000000000003,0.8513769999999999
-0.16409,-0.413824,0.8064199999999999
-0.041174999999999996,-0.386801,0.7866559999999999
0.28364999999999996,-0.330986,0.8325889999999999
0.433039,-0.28639499999999996,0.827648
0.511241,-0.246684,0.84302
0.509594,-0.215391,0.835822
0.6354979999999999,-0.147376,0.796782
0.7239479999999999,-0.06709999999999999,0.7798849999999999
0.6021920000000001,-0.017445999999999996,0.738649
0.36349899999999996,0.038003,0.7050989999999999
0.265411,0.054778,0.696376
0.19513899999999998,-0.000305,0.779092
-1.6992770000000001,-1.998604,1.998604
0.760548,0.5360069999999999,-0.26339799999999997
-0.451034,-0.343186,1.550315
-0.318298,0.033061999999999994,1.111237
-0.508252,-0.470493,1.2146320000000002
-0.335439,0.093635,1.203286
-0.204838,-0.234362,1.2341520000000001
-0.133285,-0.17110499999999998,1.294664
-0.017202,-0.045689,1.299849
-0.047519,-0.17982800000000002,1.2856969999999999
-0.237412,0.234484,1.098244
0.057462,-0.010919,1.069025
0.014578999999999998,-0.151463,1.237812
-0.011285,-0.148535,1.232505
-0.193858,-0.08723,1.326018
-0.114436,-0.213073,0.791719
0.038247,-0.37356399999999995,0.1464
-0.015799,-0.450668,0.818986
-0.057949999999999995,-0.426024,1.4137359999999999
-0.061854,-0.439322,1.05652
-0.046787,-0.480741,1.149972
-0.041174999999999996,-0.509655,1.111237
-0.006527,-0.519049,0.9267730000000001
0.035929,-0.543998,0.8513769999999999
0.043798000000000004,-0.583526,0.844484
0.037088,-0.623664,0.865285
0.075762,-0.643489,0.655567
-0.170983,-0.6143310000000001,0.908534
-0.108946,-0.639829,0.7407229999999999
-0.018727,-0.7150420000000001,0.859307
0.223931,-0.710284,0.808677
0.321104,-0.700097,0.726144
0.140727,-0.72468,0.7503
0.056424999999999996,-0.75091,0.841007
-0.023729,-0.778299,0.948855
0.163358,-0.712663,0.838384
0.30066899999999996,-0.655018,0.8102630000000001
0.270962,-0.597495,0.7780549999999999
0.298168,-0.5678489999999999,0.7643909999999999
0.321592,-0.540948,0.768783
0.333548,-0.5252100000000001,0.8140449999999999
0.359473,-0.506178,0.829783
0.409371,-0.52704,0.865346
0.435723,-0.502274,0.876692
0.40503999999999996,-0.494466,0.83204
0.429318,-0.494039,1.002779
0.390217,-0.47409199999999996,0.990213
0.27431700000000003,-0.47604399999999997,0.975024
0.263093,-0.473238,0.9359839999999999
0.252113,-0.477264,0.9214049999999999
0.28645600000000004,-0.480863,0.9365939999999999
0.209169,-0.450241,0.8934059999999999
0.22197899999999998,-0.477325,0.890173
0.260714,-0.463844,0.8840119999999999
0.21856299999999998,-0.496784,0.8785219999999999
0.222162,-0.506605,0.8652239999999999
0.145729,-0.5273450000000001,0.841007
0.037881,-0.5444249999999999,0.842227
0.142191,-0.537349,0.8359439999999999
-0.039467,-0.5743149999999999,0.8233779999999999
-0.079056,-0.597678,0.808616
-0.22972599999999999,-0.619943,0.8158139999999999
0.038796,-0.612562,0.76067
-0.330925,-0.677649,0.812947
-0.275964,-0.637389,0.786473
-0.307867,-0.647088,0.7926949999999999
-0.437492,-0.640805,0.816973
-0.371673,-0.6487350000000001,0.8347239999999999
-0.564494,-0.619638,0.8315520000000001
-0.49098899999999995,-0.5860879999999999,0.779153
-0.6570309999999999,-0.603107,0.829173
-0.534238,-0.5608339999999999,0.8061759999999999
-0.60268,-0.577548,0.857904
-0.467443,-0.556808,0.888099
-0.424682,-0.5295409999999999,0.8726659999999999
-0.443592,-0.474214,0.84851
-0.33306,-0.440298,0.8061759999999999
-0.306281,-0.410103,0.806542
-0.28157600000000005,-0.429257,0.9414739999999999
-0.221308,-0.491355,0.9417179999999999
-0.254309,-0.49593,0.978989
-0.16622499999999998,-0.452742,0.97539
-0.20984,-0.457988,0.927566
-0.251381,-0.439444,0.989298
-0.016957999999999997,-0.338916,0.834419
-0.11516799999999999,-0.384239,0.909083
-0.080703,-0.408151,0.8757769999999999
0.34587,-0.34141699999999997,0.793061
0.615917,-0.28834699999999996,0.8572329999999999
0.351055,-0.43017199999999994,0.9316530000000001
0.299083,-0.364597,0.947513
0.362279,-0.37228300000000003,1.0453569999999999
0.496296,-0.484584,0.927322
0.416447,-0.49605199999999994,1.095621
0.394121,-0.49471,0.8970049999999999
0.334829,-0.399184,0.9864919999999999
0.278892,-0.487817,0.830759
0.13346799999999998,-0.345443,0.922381
0.28304,-0.527711,0.812276
0.186721,-0.426329,0.8164239999999999
0.130052,-0.274805,1.23037
0.061793,-0.43987099999999996,1.357372
-0.101809,-0.9472079999999999,0.783179
-0.002074,-0.8691279999999999,0.29841199999999996
0.301279,-0.577548,0.42395
0.170922,-0.376797,1.078846
0.12736799999999998,-0.37088,0.9968009999999999
-0.241011,-0.7279739999999999,0.998875
-0.134993,-0.7139439999999999,0.7643909999999999
-0.187575,-0.6580069999999999,0.831247
-0.23893699999999998,-0.6114639999999999,0.850523
0.028669999999999998,-0.6165269999999999,0.728096
0.030073,-0.5666899999999999,0.768539
-0.203618,-0.685396,0.825635
0.078446,-0.585173,0.78324
0.06368399999999999,-0.646112,0.821731
-0.11974299999999999,-0.715652,0.8402139999999999
0.054655999999999996,-0.6908249999999999,0.798307
-0.09820999999999999,-0.717299,0.790987
-0.073139,-0.698389,0.8014789999999999
-0.056364,-0.691557,0.783423
-0.063257,-0.70943,0.8019059999999999
-0.057400999999999994,-0.725534,0.819352
0.039101,-0.712602,0.83326
